"importer_iso3c","exporter_iso3c","hs6","product_weight_t","dom_source","source_country_iso3c","sciname","habitat","method","live_weight_t","hs_version","year","nativity"
"MEX","USA",30111,4.2399194292191,"domestic","USA","ictalurus punctatus","inland","capture",4.2399194292191,"HS12",2014,"native"
"MEX","USA",30544,0.268644794589937,"domestic","USA","ictalurus punctatus","inland","capture",0.605794011800309,"HS12",2014,"native"
"MEX","USA",160419,1.98409961535248,"domestic","USA","ictalurus punctatus","inland","capture",3.74399597417012,"HS12",2014,"native"
"MYS","USA",30111,0.120795072001738,"domestic","USA","ictalurus punctatus","inland","capture",0.120795072001738,"HS12",2014,"native"
"NLD","USA",30111,1.17986028489582,"domestic","USA","ictalurus punctatus","inland","capture",1.17986028489582,"HS12",2014,"native"
"NLD","USA",30324,7.46717108022721,"domestic","USA","ictalurus punctatus","inland","capture",8.36323160985447,"HS12",2014,"native"
"PER","USA",30111,0.138653891681666,"domestic","USA","ictalurus punctatus","inland","capture",0.138653891681666,"HS12",2014,"native"
"PER","USA",30324,1.65316949665801,"domestic","USA","ictalurus punctatus","inland","capture",1.85154983625697,"HS12",2014,"native"
"POL","USA",30111,0.206616622130282,"domestic","USA","ictalurus punctatus","inland","capture",0.206616622130282,"HS12",2014,"native"
"SAU","USA",30111,0.140266146236104,"domestic","USA","ictalurus punctatus","inland","capture",0.140266146236104,"HS12",2014,"native"
"SGP","USA",30111,0.17796809889373,"domestic","USA","ictalurus punctatus","inland","capture",0.17796809889373,"HS12",2014,"native"
"SGP","USA",160419,0.128352285895974,"domestic","USA","ictalurus punctatus","inland","capture",0.242200763485704,"HS12",2014,"native"
"SLV","USA",30111,0.122159287393954,"domestic","USA","ictalurus punctatus","inland","capture",0.122159287393954,"HS12",2014,"native"
"TTO","USA",160419,0.227767724153486,"domestic","USA","ictalurus punctatus","inland","capture",0.429797695477629,"HS12",2014,"native"
"TWN","USA",30111,0.105602673315687,"domestic","USA","ictalurus punctatus","inland","capture",0.105602673315687,"HS12",2014,"native"
"TWN","USA",30432,0.116894898796172,"domestic","USA","ictalurus punctatus","inland","capture",0.268858267231195,"HS12",2014,"native"
"TWN","USA",160419,0.294440318639262,"domestic","USA","ictalurus punctatus","inland","capture",0.555608881272287,"HS12",2014,"native"
"VNM","USA",30462,0.212131662365475,"domestic","USA","ictalurus punctatus","inland","capture",0.487902823440592,"HS12",2014,"native"
"WSM","USA",30432,0.100954685323967,"domestic","USA","ictalurus punctatus","inland","capture",0.232195776245123,"HS12",2014,"native"
"BEL","NLD",30111,0.303110425631855,"foreign","USA","ictalurus punctatus","inland","capture",0.303110425631855,"HS12",2014,"native"
"BEL","NLD",30324,1.18166354510653,"foreign","USA","ictalurus punctatus","inland","capture",1.32346317051931,"HS12",2014,"native"
"CAN","HND",30451,0.218102771826235,"foreign","USA","ictalurus punctatus","inland","capture",0.218102771826235,"HS12",2014,"native"
"CAN","USA",30199,0.318042459481391,"foreign","USA","ictalurus punctatus","inland","capture",0.318042459481391,"HS12",2014,"native"
"CAN","USA",160419,0.100641619225181,"foreign","USA","ictalurus punctatus","inland","capture",0.189910735477916,"HS12",2014,"native"
"CHN","MEX",230120,0.150038396749756,"foreign","USA","ictalurus punctatus","inland","capture",0.446395229999275,"HS12",2014,"native"
"CHN","USA",230120,0.106265561565368,"foreign","USA","ictalurus punctatus","inland","capture",0.316162001351508,"HS12",2014,"native"
"COL","CAN",30324,1.15849055267843,"foreign","USA","ictalurus punctatus","inland","capture",1.29750941899984,"HS12",2014,"native"
"COL","PER",30324,0.559621775601362,"foreign","USA","ictalurus punctatus","inland","capture",0.626776388673525,"HS12",2014,"native"
"DEU","NLD",30324,1.44727328226674,"foreign","USA","ictalurus punctatus","inland","capture",1.62094607613874,"HS12",2014,"native"
"FRA","NLD",30111,0.140105635120722,"foreign","USA","ictalurus punctatus","inland","capture",0.140105635120722,"HS12",2014,"native"
"FRA","NLD",30324,2.08615563499814,"foreign","USA","ictalurus punctatus","inland","capture",2.33649431119791,"HS12",2014,"native"
"GBR","NLD",30324,0.426774290994661,"foreign","USA","ictalurus punctatus","inland","capture",0.47798720591402,"HS12",2014,"native"
"ITA","NLD",30324,0.388161949971823,"foreign","USA","ictalurus punctatus","inland","capture",0.434741383968441,"HS12",2014,"native"
"JPN","CHN",160419,0.100702413500226,"foreign","USA","ictalurus punctatus","inland","capture",0.190025454274927,"HS12",2014,"native"
"JPN","KOR",30199,1.61187912104883,"foreign","USA","ictalurus punctatus","inland","capture",1.61187912104883,"HS12",2014,"native"
"KOR","CAN",30199,0.104338006184024,"foreign","USA","ictalurus punctatus","inland","capture",0.104338006184024,"HS12",2014,"native"
"KOR","JPN",30199,0.242275731855958,"foreign","USA","ictalurus punctatus","inland","capture",0.242275731855958,"HS12",2014,"native"
"KOR","USA",30199,0.17433151490297,"foreign","USA","ictalurus punctatus","inland","capture",0.17433151490297,"HS12",2014,"native"
"PAN","BLZ",30199,0.103228552990472,"foreign","USA","ictalurus punctatus","inland","capture",0.103228552990472,"HS12",2014,"native"
"SVK","CZE",30462,0.23811637003022,"foreign","USA","ictalurus punctatus","inland","capture",0.547667651069506,"HS12",2014,"native"
"SWE","NLD",30324,0.482184599217134,"foreign","USA","ictalurus punctatus","inland","capture",0.54004675112319,"HS12",2014,"native"
"USA","CAN",30199,0.874439114859498,"foreign","USA","ictalurus punctatus","inland","capture",0.874439114859498,"HS12",2014,"native"
"USA","CAN",160419,1.9912417202194,"foreign","USA","ictalurus punctatus","inland","capture",3.75747312605401,"HS12",2014,"native"
"USA","CAN",230120,0.167328328846154,"foreign","USA","ictalurus punctatus","inland","capture",0.497836350286078,"HS12",2014,"native"
"USA","KIR",30111,0.617848162628509,"foreign","USA","ictalurus punctatus","inland","capture",0.617848162628509,"HS12",2014,"native"
"USA","KOR",30199,0.153892267777832,"foreign","USA","ictalurus punctatus","inland","capture",0.153892267777832,"HS12",2014,"native"
"AGO","USA",30324,3.02428561711403,"domestic","USA","ictalurus punctatus","inland","capture",3.38719989116772,"HS12",2015,"native"
"ARE","USA",30111,0.147485190949007,"domestic","USA","ictalurus punctatus","inland","capture",0.147485190949007,"HS12",2015,"native"
"BHS","USA",30111,0.189082678812389,"domestic","USA","ictalurus punctatus","inland","capture",0.189082678812389,"HS12",2015,"native"
"BHS","USA",30199,0.174938028746699,"domestic","USA","ictalurus punctatus","inland","capture",0.174938028746699,"HS12",2015,"native"
"BHS","USA",30272,1.04819331502641,"domestic","USA","ictalurus punctatus","inland","capture",1.17397651282958,"HS12",2015,"native"
"BHS","USA",30324,2.52157468823262,"domestic","USA","ictalurus punctatus","inland","capture",2.82416365082053,"HS12",2015,"native"
"BRB","USA",30272,0.186232574606899,"domestic","USA","ictalurus punctatus","inland","capture",0.208580483559727,"HS12",2015,"native"
"CAN","USA",30199,9.99866433002419,"domestic","USA","ictalurus punctatus","inland","capture",9.99866433002419,"HS12",2015,"native"
"CAN","USA",30272,7.01201558425825,"domestic","USA","ictalurus punctatus","inland","capture",7.85345745436924,"HS12",2015,"native"
"CAN","USA",30432,0.723525637856658,"domestic","USA","ictalurus punctatus","inland","capture",1.66410896707031,"HS12",2015,"native"
"CAN","USA",30451,12.3185437664362,"domestic","USA","ictalurus punctatus","inland","capture",12.3185437664362,"HS12",2015,"native"
"CAN","USA",30462,0.22493810850115,"domestic","USA","ictalurus punctatus","inland","capture",0.517357649552646,"HS12",2015,"native"
"CAN","USA",160419,6.35382935945985,"domestic","USA","ictalurus punctatus","inland","capture",11.9896760013007,"HS12",2015,"native"
"CHL","USA",30111,0.322643584194986,"domestic","USA","ictalurus punctatus","inland","capture",0.322643584194986,"HS12",2015,"native"
"CHN","USA",30111,0.123635029273543,"domestic","USA","ictalurus punctatus","inland","capture",0.123635029273543,"HS12",2015,"native"
"CHN","USA",30324,2.09639084966455,"domestic","USA","ictalurus punctatus","inland","capture",2.3479577516243,"HS12",2015,"native"
"CHN","USA",30451,0.332976685063019,"domestic","USA","ictalurus punctatus","inland","capture",0.332976685063019,"HS12",2015,"native"
"CHN","USA",160419,0.307337269922067,"domestic","USA","ictalurus punctatus","inland","capture",0.579945428342941,"HS12",2015,"native"
"COL","USA",30324,3.15941120399248,"domestic","USA","ictalurus punctatus","inland","capture",3.53854054847158,"HS12",2015,"native"
"CRI","USA",30111,0.895152685707624,"domestic","USA","ictalurus punctatus","inland","capture",0.895152685707624,"HS12",2015,"native"
"CRI","USA",30451,0.472271999749463,"domestic","USA","ictalurus punctatus","inland","capture",0.472271999749463,"HS12",2015,"native"
"CZE","USA",30462,0.552113055199895,"domestic","USA","ictalurus punctatus","inland","capture",1.26986002695976,"HS12",2015,"native"
"DOM","USA",30324,0.717915438199523,"domestic","USA","ictalurus punctatus","inland","capture",0.804065290783465,"HS12",2015,"native"
"GBR","USA",30111,1.61163960145229,"domestic","USA","ictalurus punctatus","inland","capture",1.61163960145229,"HS12",2015,"native"
"GBR","USA",30324,2.86777324670087,"domestic","USA","ictalurus punctatus","inland","capture",3.21190603630497,"HS12",2015,"native"
"GBR","USA",30462,0.121351626139398,"domestic","USA","ictalurus punctatus","inland","capture",0.279108740120616,"HS12",2015,"native"
"GNQ","USA",30324,2.58269714344832,"domestic","USA","ictalurus punctatus","inland","capture",2.89262080066211,"HS12",2015,"native"
"GTM","USA",30111,0.224086298447849,"domestic","USA","ictalurus punctatus","inland","capture",0.224086298447849,"HS12",2015,"native"
"GTM","USA",30324,0.332102723865825,"domestic","USA","ictalurus punctatus","inland","capture",0.371955050729724,"HS12",2015,"native"
"GTM","USA",30462,0.118779028546798,"domestic","USA","ictalurus punctatus","inland","capture",0.273191765657635,"HS12",2015,"native"
"HND","USA",30199,0.494460077722946,"domestic","USA","ictalurus punctatus","inland","capture",0.494460077722946,"HS12",2015,"native"
"HTI","USA",30324,0.123946131848936,"domestic","USA","ictalurus punctatus","inland","capture",0.138819667670808,"HS12",2015,"native"
"KOR","USA",30199,5.31188506180112,"domestic","USA","ictalurus punctatus","inland","capture",5.31188506180112,"HS12",2015,"native"
"KOR","USA",30324,10.2857062062286,"domestic","USA","ictalurus punctatus","inland","capture",11.519990950976,"HS12",2015,"native"
"MEX","USA",30324,6.96492199920143,"domestic","USA","ictalurus punctatus","inland","capture",7.8007126391056,"HS12",2015,"native"
"MEX","USA",160419,0.976192741805589,"domestic","USA","ictalurus punctatus","inland","capture",1.84207570378715,"HS12",2015,"native"
"NGA","USA",30324,2.28960099637024,"domestic","USA","ictalurus punctatus","inland","capture",2.56435311593467,"HS12",2015,"native"
"NIC","USA",30324,0.134031944538604,"domestic","USA","ictalurus punctatus","inland","capture",0.150115777883237,"HS12",2015,"native"
"NLD","USA",30111,0.564582430132263,"domestic","USA","ictalurus punctatus","inland","capture",0.564582430132263,"HS12",2015,"native"
"NLD","USA",30324,4.28027308651658,"domestic","USA","ictalurus punctatus","inland","capture",4.79390585689857,"HS12",2015,"native"
"PER","USA",30324,1.09461446636786,"domestic","USA","ictalurus punctatus","inland","capture",1.225968202332,"HS12",2015,"native"
"SGP","USA",30111,0.14513524854863,"domestic","USA","ictalurus punctatus","inland","capture",0.14513524854863,"HS12",2015,"native"
"SLV","USA",30272,0.119132785261234,"domestic","USA","ictalurus punctatus","inland","capture",0.133428719492582,"HS12",2015,"native"
"THA","USA",30432,0.471053391115455,"domestic","USA","ictalurus punctatus","inland","capture",1.08342279956555,"HS12",2015,"native"
"TTO","USA",30324,0.322259942807233,"domestic","USA","ictalurus punctatus","inland","capture",0.360931135944101,"HS12",2015,"native"
"TTO","USA",160419,0.101140792354893,"domestic","USA","ictalurus punctatus","inland","capture",0.190852675173682,"HS12",2015,"native"
"TWN","USA",160419,0.128817078255207,"domestic","USA","ictalurus punctatus","inland","capture",0.243077826667575,"HS12",2015,"native"
"VNM","USA",30462,0.834245567063773,"domestic","USA","ictalurus punctatus","inland","capture",1.91876480424668,"HS12",2015,"native"
"BEL","NLD",30111,0.112999019991174,"foreign","USA","ictalurus punctatus","inland","capture",0.112999019991174,"HS12",2015,"native"
"BEL","NLD",30324,0.809230797230072,"foreign","USA","ictalurus punctatus","inland","capture",0.90633849289768,"HS12",2015,"native"
"CAN","CRI",30451,0.235996379842602,"foreign","USA","ictalurus punctatus","inland","capture",0.235996379842602,"HS12",2015,"native"
"CAN","USA",30199,0.138669212109237,"foreign","USA","ictalurus punctatus","inland","capture",0.138669212109237,"HS12",2015,"native"
"CHE","NLD",30324,0.268122759603962,"foreign","USA","ictalurus punctatus","inland","capture",0.300297490756438,"HS12",2015,"native"
"CMR","FRA",30324,0.10365812493126,"foreign","USA","ictalurus punctatus","inland","capture",0.116097099923011,"HS12",2015,"native"
"CMR","GBR",30324,0.192783318350493,"foreign","USA","ictalurus punctatus","inland","capture",0.215917316552552,"HS12",2015,"native"
"DEU","NLD",30324,0.7459258543506,"foreign","USA","ictalurus punctatus","inland","capture",0.835436956872672,"HS12",2015,"native"
"FRA","NLD",30324,0.883697209532524,"foreign","USA","ictalurus punctatus","inland","capture",0.989740874676427,"HS12",2015,"native"
"HUN","NLD",30324,0.460478553077055,"foreign","USA","ictalurus punctatus","inland","capture",0.515735979446302,"HS12",2015,"native"
"IRL","GBR",30111,0.577467865694757,"foreign","USA","ictalurus punctatus","inland","capture",0.577467865694757,"HS12",2015,"native"
"ITA","NLD",30324,0.180806099026704,"foreign","USA","ictalurus punctatus","inland","capture",0.202502830909908,"HS12",2015,"native"
"JPN","KOR",30199,0.697748164190413,"foreign","USA","ictalurus punctatus","inland","capture",0.697748164190413,"HS12",2015,"native"
"KOR","JPN",30199,0.12917622545626,"foreign","USA","ictalurus punctatus","inland","capture",0.12917622545626,"HS12",2015,"native"
"NGA","GBR",30531,0.800232115522976,"foreign","USA","ictalurus punctatus","inland","capture",3.00887275436638,"HS12",2015,"native"
"SVK","CZE",30462,0.125692743774351,"foreign","USA","ictalurus punctatus","inland","capture",0.289093310681008,"HS12",2015,"native"
"SWE","NLD",30324,0.213499498810453,"foreign","USA","ictalurus punctatus","inland","capture",0.239119438667707,"HS12",2015,"native"
"USA","CAN",30199,0.363075920695533,"foreign","USA","ictalurus punctatus","inland","capture",0.363075920695533,"HS12",2015,"native"
"USA","CAN",160419,0.234925513400454,"foreign","USA","ictalurus punctatus","inland","capture",0.443304443786657,"HS12",2015,"native"
"USA","VNM",30462,0.1808576698484,"foreign","USA","ictalurus punctatus","inland","capture",0.415972640651321,"HS12",2015,"native"
"VNM","CAN",30324,0.245349716372049,"foreign","USA","ictalurus punctatus","inland","capture",0.274791682336695,"HS12",2015,"native"
"ARE","USA",30199,0.107362365267096,"domestic","USA","ictalurus punctatus","inland","capture",0.107362365267096,"HS12",2016,"native"
"AUS","USA",30111,0.185129421217061,"domestic","USA","ictalurus punctatus","inland","capture",0.185129421217061,"HS12",2016,"native"
"AUS","USA",160419,0.100683143246546,"domestic","USA","ictalurus punctatus","inland","capture",0.189989091306233,"HS12",2016,"native"
"BHS","USA",30111,0.201816973991915,"domestic","USA","ictalurus punctatus","inland","capture",0.201816973991915,"HS12",2016,"native"
"BHS","USA",30199,0.135928379085165,"domestic","USA","ictalurus punctatus","inland","capture",0.135928379085165,"HS12",2016,"native"
"BHS","USA",30272,0.654719504542996,"domestic","USA","ictalurus punctatus","inland","capture",0.733285845088155,"HS12",2016,"native"
"BHS","USA",30324,2.74171171726851,"domestic","USA","ictalurus punctatus","inland","capture",3.07071712334073,"HS12",2016,"native"
"BHS","USA",30451,0.606429567828478,"domestic","USA","ictalurus punctatus","inland","capture",0.606429567828478,"HS12",2016,"native"
"CAN","USA",30199,7.25722049715905,"domestic","USA","ictalurus punctatus","inland","capture",7.25722049715905,"HS12",2016,"native"
"CAN","USA",30272,2.79382064821562,"domestic","USA","ictalurus punctatus","inland","capture",3.12907912600149,"HS12",2016,"native"
"CAN","USA",30432,0.348563211331167,"domestic","USA","ictalurus punctatus","inland","capture",0.801695386061684,"HS12",2016,"native"
"CAN","USA",30451,2.22197077101175,"domestic","USA","ictalurus punctatus","inland","capture",2.22197077101175,"HS12",2016,"native"
"CAN","USA",30462,0.208220695374437,"domestic","USA","ictalurus punctatus","inland","capture",0.478907599361205,"HS12",2016,"native"
"CAN","USA",160419,5.30280166814881,"domestic","USA","ictalurus punctatus","inland","capture",10.0063867477968,"HS12",2016,"native"
"CHL","USA",30111,0.14374188058051,"domestic","USA","ictalurus punctatus","inland","capture",0.14374188058051,"HS12",2016,"native"
"CHN","USA",30111,0.174345767979881,"domestic","USA","ictalurus punctatus","inland","capture",0.174345767979881,"HS12",2016,"native"
"CHN","USA",30432,0.348215222301734,"domestic","USA","ictalurus punctatus","inland","capture",0.800895011293989,"HS12",2016,"native"
"CHN","USA",30462,0.148079981720298,"domestic","USA","ictalurus punctatus","inland","capture",0.340583957956685,"HS12",2016,"native"
"CHN","USA",160419,0.967963568435677,"domestic","USA","ictalurus punctatus","inland","capture",1.82654725363812,"HS12",2016,"native"
"CRI","USA",30111,0.867662378483152,"domestic","USA","ictalurus punctatus","inland","capture",0.867662378483152,"HS12",2016,"native"
"DEU","USA",30432,0.142197017151897,"domestic","USA","ictalurus punctatus","inland","capture",0.327053139449364,"HS12",2016,"native"
"DOM","USA",30324,0.145068812741316,"domestic","USA","ictalurus punctatus","inland","capture",0.162477070270274,"HS12",2016,"native"
"ESP","USA",30432,0.126976846977089,"domestic","USA","ictalurus punctatus","inland","capture",0.292046748047304,"HS12",2016,"native"
"GBR","USA",30111,0.373060182520876,"domestic","USA","ictalurus punctatus","inland","capture",0.373060182520876,"HS12",2016,"native"
"GBR","USA",30324,3.38493896396404,"domestic","USA","ictalurus punctatus","inland","capture",3.79113163963973,"HS12",2016,"native"
"GBR","USA",30462,0.154090000818305,"domestic","USA","ictalurus punctatus","inland","capture",0.354407001882101,"HS12",2016,"native"
"GNQ","USA",30324,2.72863902460678,"domestic","USA","ictalurus punctatus","inland","capture",3.0560757075596,"HS12",2016,"native"
"GTM","USA",30111,0.129283351100493,"domestic","USA","ictalurus punctatus","inland","capture",0.129283351100493,"HS12",2016,"native"
"GUY","USA",30272,0.639757305920843,"domestic","USA","ictalurus punctatus","inland","capture",0.716528182631344,"HS12",2016,"native"
"HND","USA",30199,0.57495274478516,"domestic","USA","ictalurus punctatus","inland","capture",0.57495274478516,"HS12",2016,"native"
"HTI","USA",30272,0.526143248251529,"domestic","USA","ictalurus punctatus","inland","capture",0.589280438041712,"HS12",2016,"native"
"HTI","USA",30324,0.519480884120916,"domestic","USA","ictalurus punctatus","inland","capture",0.581818590215426,"HS12",2016,"native"
"JAM","USA",30324,0.287853077250485,"domestic","USA","ictalurus punctatus","inland","capture",0.322395446520544,"HS12",2016,"native"
"JAM","USA",160419,0.146936222053431,"domestic","USA","ictalurus punctatus","inland","capture",0.277268651014824,"HS12",2016,"native"
"KIR","USA",30111,0.951883312704256,"domestic","USA","ictalurus punctatus","inland","capture",0.951883312704256,"HS12",2016,"native"
"KNA","USA",30324,0.166264343561788,"domestic","USA","ictalurus punctatus","inland","capture",0.186216064789203,"HS12",2016,"native"
"KOR","USA",30199,2.77592531611528,"domestic","USA","ictalurus punctatus","inland","capture",2.77592531611528,"HS12",2016,"native"
"MEX","USA",30272,1.6851381722906,"domestic","USA","ictalurus punctatus","inland","capture",1.88735475296547,"HS12",2016,"native"
"MEX","USA",30324,14.5157656283677,"domestic","USA","ictalurus punctatus","inland","capture",16.2576575037719,"HS12",2016,"native"
"MEX","USA",160419,0.824637709967124,"domestic","USA","ictalurus punctatus","inland","capture",1.55609135870796,"HS12",2016,"native"
"NIC","USA",30324,0.160806811673882,"domestic","USA","ictalurus punctatus","inland","capture",0.180103629074748,"HS12",2016,"native"
"NLD","USA",30111,0.212058432373595,"domestic","USA","ictalurus punctatus","inland","capture",0.212058432373595,"HS12",2016,"native"
"NLD","USA",30272,0.634167033908171,"domestic","USA","ictalurus punctatus","inland","capture",0.710267077977151,"HS12",2016,"native"
"NLD","USA",30324,2.26551033021215,"domestic","USA","ictalurus punctatus","inland","capture",2.53737156983761,"HS12",2016,"native"
"SGP","USA",30272,0.149621986221528,"domestic","USA","ictalurus punctatus","inland","capture",0.167576624568112,"HS12",2016,"native"
"THA","USA",30451,0.128505313182701,"domestic","USA","ictalurus punctatus","inland","capture",0.128505313182701,"HS12",2016,"native"
"TWN","USA",160419,0.163394740527042,"domestic","USA","ictalurus punctatus","inland","capture",0.308325875374528,"HS12",2016,"native"
"VNM","USA",30324,16.3209394898023,"domestic","USA","ictalurus punctatus","inland","capture",18.2794522285786,"HS12",2016,"native"
"VNM","USA",30462,1.26007534421082,"domestic","USA","ictalurus punctatus","inland","capture",2.89817329168488,"HS12",2016,"native"
"BEL","NLD",30324,0.379026734516207,"foreign","USA","ictalurus punctatus","inland","capture",0.424509942658152,"HS12",2016,"native"
"BRA","VNM",30462,0.40588040479406,"foreign","USA","ictalurus punctatus","inland","capture",0.933524931026338,"HS12",2016,"native"
"CAN","VNM",30324,0.226557814920459,"foreign","USA","ictalurus punctatus","inland","capture",0.253744752710914,"HS12",2016,"native"
"CHN","MEX",230120,0.237699938930963,"foreign","USA","ictalurus punctatus","inland","capture",0.707206429877245,"HS12",2016,"native"
"CHN","USA",230120,0.105827618960357,"foreign","USA","ictalurus punctatus","inland","capture",0.314859031617591,"HS12",2016,"native"
"CHN","VNM",30324,1.40337790794577,"foreign","USA","ictalurus punctatus","inland","capture",1.57178325689926,"HS12",2016,"native"
"CHN","VNM",30462,1.0302026739281,"foreign","USA","ictalurus punctatus","inland","capture",2.36946615003463,"HS12",2016,"native"
"CIV","VNM",30324,0.285967740054558,"foreign","USA","ictalurus punctatus","inland","capture",0.320283868861105,"HS12",2016,"native"
"COL","VNM",30324,2.9525183380692,"foreign","USA","ictalurus punctatus","inland","capture",3.3068205386375,"HS12",2016,"native"
"DEU","NLD",30324,0.463116158712493,"foreign","USA","ictalurus punctatus","inland","capture",0.518690097757992,"HS12",2016,"native"
"ESP","VNM",30462,0.238311939261414,"foreign","USA","ictalurus punctatus","inland","capture",0.548117460301251,"HS12",2016,"native"
"FRA","NLD",30324,0.549212020721823,"foreign","USA","ictalurus punctatus","inland","capture",0.615117463208442,"HS12",2016,"native"
"JAM","GUY",30462,0.307800938780938,"foreign","USA","ictalurus punctatus","inland","capture",0.707942159196159,"HS12",2016,"native"
"JPN","CHN",160419,0.106009680512005,"foreign","USA","ictalurus punctatus","inland","capture",0.200040267126153,"HS12",2016,"native"
"JPN","KOR",30199,0.441110400558399,"foreign","USA","ictalurus punctatus","inland","capture",0.441110400558399,"HS12",2016,"native"
"KOR","JPN",30199,0.119733217903089,"foreign","USA","ictalurus punctatus","inland","capture",0.119733217903089,"HS12",2016,"native"
"LTU","NLD",30324,0.299400333775543,"foreign","USA","ictalurus punctatus","inland","capture",0.335328373828608,"HS12",2016,"native"
"MEX","VNM",30324,0.260061669572439,"foreign","USA","ictalurus punctatus","inland","capture",0.291269069921132,"HS12",2016,"native"
"MEX","VNM",30462,0.378909427783377,"foreign","USA","ictalurus punctatus","inland","capture",0.871491683901767,"HS12",2016,"native"
"NGA","GBR",30531,0.960222185140059,"foreign","USA","ictalurus punctatus","inland","capture",3.61043541612662,"HS12",2016,"native"
"RUS","VNM",30324,0.506218535695986,"foreign","USA","ictalurus punctatus","inland","capture",0.566964759979504,"HS12",2016,"native"
"SAU","VNM",30324,1.16393777081135,"foreign","USA","ictalurus punctatus","inland","capture",1.30361030330871,"HS12",2016,"native"
"THA","VNM",30462,0.264438513838523,"foreign","USA","ictalurus punctatus","inland","capture",0.608208581828603,"HS12",2016,"native"
"TWN","VNM",30324,0.176366134133456,"foreign","USA","ictalurus punctatus","inland","capture",0.197530070229471,"HS12",2016,"native"
"UKR","VNM",30324,0.18608172303564,"foreign","USA","ictalurus punctatus","inland","capture",0.208411529799917,"HS12",2016,"native"
"USA","CAN",30199,0.170682934148592,"foreign","USA","ictalurus punctatus","inland","capture",0.170682934148592,"HS12",2016,"native"
"USA","CAN",160419,1.55486713685102,"foreign","USA","ictalurus punctatus","inland","capture",2.93403428723787,"HS12",2016,"native"
"USA","KIR",30111,0.248879159701937,"foreign","USA","ictalurus punctatus","inland","capture",0.248879159701937,"HS12",2016,"native"
"USA","VNM",30324,0.214299022473174,"foreign","USA","ictalurus punctatus","inland","capture",0.240014905169954,"HS12",2016,"native"
"USA","VNM",30462,1.77463159569516,"foreign","USA","ictalurus punctatus","inland","capture",4.08165267009888,"HS12",2016,"native"
"ATG","USA",30324,0.414281235490995,"domestic","USA","ictalurus punctatus","inland","capture",0.463994983749915,"HS12",2017,"native"
"BHS","USA",30272,0.945135168960065,"domestic","USA","ictalurus punctatus","inland","capture",1.05855138923527,"HS12",2017,"native"
"BHS","USA",30324,0.496980097212216,"domestic","USA","ictalurus punctatus","inland","capture",0.556617708877682,"HS12",2017,"native"
"BRA","USA",30324,0.105162047344459,"domestic","USA","ictalurus punctatus","inland","capture",0.117781493025794,"HS12",2017,"native"
"CAN","USA",30111,1.40256473932348,"domestic","USA","ictalurus punctatus","inland","capture",1.40256473932348,"HS12",2017,"native"
"CAN","USA",30199,1.09120833445091,"domestic","USA","ictalurus punctatus","inland","capture",1.09120833445091,"HS12",2017,"native"
"CAN","USA",30272,2.70127286159546,"domestic","USA","ictalurus punctatus","inland","capture",3.02542560498691,"HS12",2017,"native"
"CAN","USA",30324,0.513290945371765,"domestic","USA","ictalurus punctatus","inland","capture",0.574885858816377,"HS12",2017,"native"
"CAN","USA",30432,0.192977975358341,"domestic","USA","ictalurus punctatus","inland","capture",0.443849343324184,"HS12",2017,"native"
"CAN","USA",30462,0.17096185649791,"domestic","USA","ictalurus punctatus","inland","capture",0.393212269945194,"HS12",2017,"native"
"CAN","USA",160419,2.73725788012443,"domestic","USA","ictalurus punctatus","inland","capture",5.1652056197948,"HS12",2017,"native"
"CHN","USA",30324,0.632760754259688,"domestic","USA","ictalurus punctatus","inland","capture",0.708692044770851,"HS12",2017,"native"
"CHN","USA",30462,0.123071101732879,"domestic","USA","ictalurus punctatus","inland","capture",0.283063533985622,"HS12",2017,"native"
"COL","USA",30324,3.57694038586596,"domestic","USA","ictalurus punctatus","inland","capture",4.00617323216987,"HS12",2017,"native"
"CRI","USA",30111,0.328060386637132,"domestic","USA","ictalurus punctatus","inland","capture",0.328060386637132,"HS12",2017,"native"
"DEU","USA",30432,0.248292952018398,"domestic","USA","ictalurus punctatus","inland","capture",0.571073789642315,"HS12",2017,"native"
"GBR","USA",30111,0.162434925925073,"domestic","USA","ictalurus punctatus","inland","capture",0.162434925925073,"HS12",2017,"native"
"GBR","USA",30324,1.37161356036416,"domestic","USA","ictalurus punctatus","inland","capture",1.53620718760786,"HS12",2017,"native"
"GBR","USA",30462,0.186218814822576,"domestic","USA","ictalurus punctatus","inland","capture",0.428303274091926,"HS12",2017,"native"
"GNQ","USA",30324,2.70624155713847,"domestic","USA","ictalurus punctatus","inland","capture",3.03099054399508,"HS12",2017,"native"
"HND","USA",30199,0.354371600277955,"domestic","USA","ictalurus punctatus","inland","capture",0.354371600277955,"HS12",2017,"native"
"HND","USA",30451,0.571399654003809,"domestic","USA","ictalurus punctatus","inland","capture",0.571399654003809,"HS12",2017,"native"
"HTI","USA",30324,0.225561860732707,"domestic","USA","ictalurus punctatus","inland","capture",0.252629284020632,"HS12",2017,"native"
"IRQ","USA",30272,0.661583124472107,"domestic","USA","ictalurus punctatus","inland","capture",0.740973099408759,"HS12",2017,"native"
"JPN","USA",30272,0.737442204067588,"domestic","USA","ictalurus punctatus","inland","capture",0.825935268555698,"HS12",2017,"native"
"KNA","USA",30324,2.14852501217425,"domestic","USA","ictalurus punctatus","inland","capture",2.40634801363516,"HS12",2017,"native"
