"source_country_iso3c","exporter_iso3c","consumer_iso3c","consumption_source","sciname","sciname_hs_modified","habitat","method","end_use","consumption_live_t","consumption_live_t_capped","consumption_percap_live_kg","consumption_percap_live_kg_capped","hs_version","year"
"FRA","VNM","JOR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00691878542263707,0.00691878542263707,8.99149144168666e-07,8.99149144168666e-07,"HS96",2013
"FRA","VNM","JPN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.19399412347584,0.19399412347584,1.51939033787471e-06,1.51939033787471e-06,"HS96",2013
"FRA","VNM","KAZ","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00654961523186535,0.00654961523186535,3.77592322530139e-07,3.77592322530139e-07,"HS96",2013
"FRA","VNM","KEN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00104413259767462,0.00104413259767462,2.3310502308666e-08,2.3310502308666e-08,"HS96",2013
"FRA","VNM","KHM","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00337241988036827,0.00337241988036827,2.24832743489864e-07,2.24832743489864e-07,"HS96",2013
"FRA","VNM","KOR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.119512250555237,0.119512250555237,2.38555839080135e-06,2.38555839080135e-06,"HS96",2013
"FRA","VNM","KWT","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00463018538961074,0.00463018538961074,1.26975525408369e-06,1.26975525408369e-06,"HS96",2013
"FRA","VNM","LBN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0118081624088789,0.0118081624088789,2.07932245605298e-06,2.07932245605298e-06,"HS96",2013
"FRA","VNM","LBY","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00249204587146945,0.00249204587146945,4.1636655880701e-07,4.1636655880701e-07,"HS96",2013
"FRA","VNM","LVA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0016923208658386,0.0016923208658386,8.330457930001e-07,8.330457930001e-07,"HS96",2013
"FRA","VNM","MAR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00398752651732375,0.00398752651732375,1.17961848103121e-07,1.17961848103121e-07,"HS96",2013
"FRA","VNM","MDA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00180183419340933,0.00180183419340933,5.27387200876133e-07,5.27387200876133e-07,"HS96",2013
"FRA","VNM","MEX","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0824163914959005,0.0824163914959005,7.02667827314954e-07,7.02667827314954e-07,"HS96",2013
"FRA","VNM","MYS","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0312756790484284,0.0312756790484284,1.03785894658056e-06,1.03785894658056e-06,"HS96",2013
"FRA","VNM","NGA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00118213222223663,0.00118213222223663,6.76562955750255e-09,6.76562955750255e-09,"HS96",2013
"FRA","VNM","NLD","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.053988309764551,0.053988309764551,3.13957293984596e-06,3.13957293984596e-06,"HS96",2013
"FRA","VNM","NOR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00169290330178354,0.00169290330178354,3.33204866325361e-07,3.33204866325361e-07,"HS96",2013
"FRA","VNM","NZL","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00445791906521084,0.00445791906521084,9.96876500951576e-07,9.96876500951576e-07,"HS96",2013
"FRA","VNM","OMN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00108021650674282,0.00108021650674282,2.83025170237699e-07,2.83025170237699e-07,"HS96",2013
"FRA","VNM","PAK","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0185687659951892,0.0185687659951892,9.04304395860569e-08,9.04304395860569e-08,"HS96",2013
"FRA","VNM","PAN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00118601081848226,0.00118601081848226,3.10347622403612e-07,3.10347622403612e-07,"HS96",2013
"FRA","VNM","PER","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00619181961332392,0.00619181961332392,2.06127333920726e-07,2.06127333920726e-07,"HS96",2013
"FRA","VNM","PHL","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0282607643861104,0.0282607643861104,2.83457713702458e-07,2.83457713702458e-07,"HS96",2013
"FRA","VNM","POL","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0211830473265665,0.0211830473265665,5.48679090394167e-07,5.48679090394167e-07,"HS96",2013
"FRA","VNM","PRT","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0365234422172331,0.0365234422172331,3.49021167373736e-06,3.49021167373736e-06,"HS96",2013
"FRA","VNM","QAT","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00553417740706985,0.00553417740706985,2.718828144555e-06,2.718828144555e-06,"HS96",2013
"FRA","VNM","ROU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.008534207965311,0.008534207965311,4.25295313170039e-07,4.25295313170039e-07,"HS96",2013
"FRA","VNM","RUS","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0457358868666222,0.0457358868666222,3.17705491495086e-07,3.17705491495086e-07,"HS96",2013
"FRA","VNM","SAU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0527358562209939,0.0527358562209939,1.67508487480866e-06,1.67508487480866e-06,"HS96",2013
"FRA","VNM","SGP","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0414870443974774,0.0414870443974774,7.5733165142514e-06,7.5733165142514e-06,"HS96",2013
"FRA","VNM","SRB","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00812950387227612,0.00812950387227612,1.074382446437e-06,1.074382446437e-06,"HS96",2013
"FRA","VNM","SVK","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00103011448042968,0.00103011448042968,1.90242683983417e-07,1.90242683983417e-07,"HS96",2013
"FRA","VNM","SVN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00202692449704836,0.00202692449704836,9.78068870314125e-07,9.78068870314125e-07,"HS96",2013
"FRA","VNM","SWE","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00550315464342991,0.00550315464342991,5.70338213952581e-07,5.70338213952581e-07,"HS96",2013
"FRA","VNM","SYR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00190211439118668,0.00190211439118668,8.848763632646e-08,8.848763632646e-08,"HS96",2013
"FRA","VNM","THA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0852475804896476,0.0852475804896476,1.22519823680343e-06,1.22519823680343e-06,"HS96",2013
"FRA","VNM","TUN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00347368298083661,0.00347368298083661,3.07397847774146e-07,3.07397847774146e-07,"HS96",2013
"FRA","VNM","TUR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00319078083614217,0.00319078083614217,4.16680939325008e-08,4.16680939325008e-08,"HS96",2013
"FRA","VNM","TWN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0238236408768959,0.0238236408768959,1.02114444126243e-06,1.02114444126243e-06,"HS96",2013
"FRA","VNM","UKR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0293155771812793,0.0293155771812793,6.47041585718815e-07,6.47041585718815e-07,"HS96",2013
"FRA","VNM","URY","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00326753101662211,0.00326753101662211,9.66387774866204e-07,9.66387774866204e-07,"HS96",2013
"FRA","VNM","USA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.401486593410637,0.401486593410637,1.24158401639734e-06,1.24158401639734e-06,"HS96",2013
"FRA",NA,"FRA","domestic","pterois volitans","pterois volitans","marine","capture","direct human consumption",71.2153068712354,71.2153068712354,0.00107626732892101,0.00107626732892101,"HS96",2013
"FRA","BEL","AGO","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0107025066015226,0.0107025066015226,4.09320602091306e-07,4.09320602091306e-07,"HS96",2013
"FRA","BEL","AUT","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00847090025584766,0.00847090025584766,9.98981224786826e-07,9.98981224786826e-07,"HS96",2013
"FRA","BEL","AZE","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00109343202812259,0.00109343202812259,1.13727654077797e-07,1.13727654077797e-07,"HS96",2013
"FRA","BEL","BEN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0171724068403467,0.0171724068403467,1.66581206805753e-06,1.66581206805753e-06,"HS96",2013
"FRA","BEL","BFA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0198243989967735,0.0198243989967735,1.12406103310682e-06,1.12406103310682e-06,"HS96",2013
"FRA","BEL","BGR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.010627232261724,0.010627232261724,1.43008927961436e-06,1.43008927961436e-06,"HS96",2013
"FRA","BEL","CHE","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0051606278070645,0.0051606278070645,6.38030866683534e-07,6.38030866683534e-07,"HS96",2013
"FRA","BEL","CHN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00129611870214649,0.00129611870214649,9.36508374673031e-10,9.36508374673031e-10,"HS96",2013
"FRA","BEL","CIV","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00136578159807744,0.00136578159807744,6.0784427782758e-08,6.0784427782758e-08,"HS96",2013
"FRA","BEL","COG","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00587510593807411,0.00587510593807411,1.2168652910035e-06,1.2168652910035e-06,"HS96",2013
"FRA","BEL","CYP","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00119408506527721,0.00119408506527721,1.02323719697302e-06,1.02323719697302e-06,"HS96",2013
"FRA","BEL","CZE","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0020681027853435,0.0020681027853435,1.96689577011317e-07,1.96689577011317e-07,"HS96",2013
"FRA","BEL","DEU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.148079737109239,0.148079737109239,1.81291216550134e-06,1.81291216550134e-06,"HS96",2013
"FRA","BEL","ESP","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.063956548588872,0.063956548588872,1.37235625769478e-06,1.37235625769478e-06,"HS96",2013
"FRA","BEL","EST","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.064843106523376,0.064843106523376,4.91987800465985e-05,4.91987800465985e-05,"HS96",2013
"FRA","BEL","FIN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00370910182191323,0.00370910182191323,6.81961594594104e-07,6.81961594594104e-07,"HS96",2013
"FRA","BEL","FRA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.238718152266903,0.238718152266903,3.60771524259251e-06,3.60771524259251e-06,"HS96",2013
"FRA","BEL","GBR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0243489431464984,0.0243489431464984,3.76771631131253e-07,3.76771631131253e-07,"HS96",2013
"FRA","BEL","GHA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0178357064564472,0.0178357064564472,6.47968015242219e-07,6.47968015242219e-07,"HS96",2013
"FRA","BEL","GRC","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00414013587822538,0.00414013587822538,3.79324200064536e-07,3.79324200064536e-07,"HS96",2013
"FRA","BEL","HRV","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00168648573875102,0.00168648573875102,3.91400065713764e-07,3.91400065713764e-07,"HS96",2013
"FRA","BEL","HUN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00157189555141488,0.00157189555141488,1.58863355339683e-07,1.58863355339683e-07,"HS96",2013
"FRA","BEL","IRL","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00507491392261532,0.00507491392261532,1.10592715588963e-06,1.10592715588963e-06,"HS96",2013
"FRA","BEL","IRN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0202534385316843,0.0202534385316843,2.58140648208758e-07,2.58140648208758e-07,"HS96",2013
"FRA","BEL","ISR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00726690312522403,0.00726690312522403,9.40495385755016e-07,9.40495385755016e-07,"HS96",2013
"FRA","BEL","ITA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0638702016987663,0.0638702016987663,1.0589860619133e-06,1.0589860619133e-06,"HS96",2013
"FRA","BEL","LBN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00150632607011285,0.00150632607011285,2.6525190925292e-07,2.6525190925292e-07,"HS96",2013
"FRA","BEL","LVA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0038555607491854,0.0038555607491854,1.8979017080036e-06,1.8979017080036e-06,"HS96",2013
"FRA","BEL","MAR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00723299518576417,0.00723299518576417,2.13971612659359e-07,2.13971612659359e-07,"HS96",2013
"FRA","BEL","MLT","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00106133766423972,0.00106133766423972,2.42577604534534e-06,2.42577604534534e-06,"HS96",2013
"FRA","BEL","NGA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0576961297612122,0.0576961297612122,3.3020895084596e-07,3.3020895084596e-07,"HS96",2013
"FRA","BEL","NLD","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.303370949907714,0.303370949907714,1.76418789404482e-05,1.76418789404482e-05,"HS96",2013
"FRA","BEL","NOR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00299477910355734,0.00299477910355734,5.89445935762254e-07,5.89445935762254e-07,"HS96",2013
"FRA","BEL","POL","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0216875943028469,0.0216875943028469,5.61747766101625e-07,5.61747766101625e-07,"HS96",2013
"FRA","BEL","PRT","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0131506817996724,0.0131506817996724,1.25669050747811e-06,1.25669050747811e-06,"HS96",2013
"FRA","BEL","ROU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00320722578087401,0.00320722578087401,1.5982948838699e-07,1.5982948838699e-07,"HS96",2013
"FRA","BEL","SVK","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00148291396149016,0.00148291396149016,2.73866194010488e-07,2.73866194010488e-07,"HS96",2013
"FRA","BEL","SWE","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00734142257465664,0.00734142257465664,7.60853385085172e-07,7.60853385085172e-07,"HS96",2013
"FRA","BEL","TGO","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00213767230812806,0.00213767230812806,3.00816693091098e-07,3.00816693091098e-07,"HS96",2013
"FRA","BEL","THA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00162019528415183,0.00162019528415183,2.32858269292596e-08,2.32858269292596e-08,"HS96",2013
"FRA","BGR","CYP","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00138019611767266,0.00138019611767266,1.18271976410035e-06,1.18271976410035e-06,"HS96",2013
"FRA","BGR","GRC","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00423651032884572,0.00423651032884572,3.88154142477897e-07,3.88154142477897e-07,"HS96",2013
"FRA","BGR","HUN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00142018415782179,0.00142018415782179,1.43530669266639e-07,1.43530669266639e-07,"HS96",2013
"FRA","BGR","JPN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00328178314501495,0.00328178314501495,2.57034054031889e-08,2.57034054031889e-08,"HS96",2013
"FRA","BGR","KOR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00217791833314664,0.00217791833314664,4.34729605540875e-08,4.34729605540875e-08,"HS96",2013
"FRA","BGR","POL","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00111703507256039,0.00111703507256039,2.89332208960398e-08,2.89332208960398e-08,"HS96",2013
"FRA","BGR","ROU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0210701820709394,0.0210701820709394,1.05001538734865e-06,1.05001538734865e-06,"HS96",2013
"FRA","BGR","SRB","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00112914876252084,0.00112914876252084,1.49226524635235e-07,1.49226524635235e-07,"HS96",2013
"FRA","BGR","SWE","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00811274093025439,0.00811274093025439,8.40791595407076e-07,8.40791595407076e-07,"HS96",2013
"FRA","ESP","PHL","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0051899743894077,0.0051899743894077,5.20558557615961e-08,5.20558557615961e-08,"HS96",2013
"FRA","ESP","POL","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0102293181894886,0.0102293181894886,2.6495777085491e-07,2.6495777085491e-07,"HS96",2013
"FRA","ESP","PRT","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.756327094608132,0.756327094608132,7.22752701967294e-05,7.22752701967294e-05,"HS96",2013
"FRA","ESP","ROU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0306356699531961,0.0306356699531961,1.5267036964506e-06,1.5267036964506e-06,"HS96",2013
"FRA","ESP","RUS","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0198972817994588,0.0198972817994588,1.38216969793291e-07,1.38216969793291e-07,"HS96",2013
"FRA","ESP","SAU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00356749448802294,0.00356749448802294,1.13316754217627e-07,1.13316754217627e-07,"HS96",2013
"FRA","ESP","SEN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.003223677435454,0.003223677435454,2.37112411168024e-07,2.37112411168024e-07,"HS96",2013
"FRA","ESP","SGP","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0173783372954483,0.0173783372954483,3.17235538807994e-06,3.17235538807994e-06,"HS96",2013
"FRA","ESP","SLV","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00947011273758518,0.00947011273758518,1.53098299862572e-06,1.53098299862572e-06,"HS96",2013
"FRA","ESP","SRB","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0113676266181712,0.0113676266181712,1.50232765591803e-06,1.50232765591803e-06,"HS96",2013
"FRA","ESP","SVK","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00671922575820085,0.00671922575820085,1.24091406034545e-06,1.24091406034545e-06,"HS96",2013
"FRA","ESP","SVN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0201598216644593,0.0201598216644593,9.7278877579333e-06,9.7278877579333e-06,"HS96",2013
"FRA","ESP","SWE","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0060082994627287,0.0060082994627287,6.22690621379516e-07,6.22690621379516e-07,"HS96",2013
"FRA","ESP","TGO","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00729220725140126,0.00729220725140126,1.02617115933096e-06,1.02617115933096e-06,"HS96",2013
"FRA","ESP","THA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0157057972582286,0.0157057972582286,2.25727404787876e-07,2.25727404787876e-07,"HS96",2013
"FRA","ESP","TUN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00457040345639525,0.00457040345639525,4.04450317920793e-07,4.04450317920793e-07,"HS96",2013
"FRA","ESP","TUR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00632653204726376,0.00632653204726376,8.26175613901102e-08,8.26175613901102e-08,"HS96",2013
"FRA","ESP","TWN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00565484752390362,0.00565484752390362,2.42381764611841e-07,2.42381764611841e-07,"HS96",2013
"FRA","ESP","UKR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0303388043451904,0.0303388043451904,6.69625842634295e-07,6.69625842634295e-07,"HS96",2013
"FRA","ESP","URY","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00474266767429947,0.00474266767429947,1.40266642837692e-06,1.40266642837692e-06,"HS96",2013
"FRA","ESP","USA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0498302611716832,0.0498302611716832,1.54098435213223e-07,1.54098435213223e-07,"HS96",2013
"FRA","ESP","VEN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00242836036488063,0.00242836036488063,8.13847662645128e-08,8.13847662645128e-08,"HS96",2013
"FRA","ESP","VNM","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0242881478579703,0.0242881478579703,2.69067865519157e-07,2.69067865519157e-07,"HS96",2013
"FRA","ESP","ZAF","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0101453936892565,0.0101453936892565,1.88318409687898e-07,1.88318409687898e-07,"HS96",2013
"FRA","FRA","AGO","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.148684584745895,0.148684584745895,5.6864869152454e-06,5.6864869152454e-06,"HS96",2013
"FRA","FRA","BEL","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",1.44139690947007,1.44139690947007,0.00012376411932505,0.00012376411932505,"HS96",2013
"FRA","FRA","BGR","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.368084472708735,0.368084472708735,4.953252600954e-05,4.953252600954e-05,"HS96",2013
"FRA","FRA","CHE","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",1.84230074925235,1.84230074925235,0.000227771656411281,0.000227771656411281,"HS96",2013
"FRA","FRA","CHN","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00272380364713977,0.00272380364713977,1.96807971545112e-09,1.96807971545112e-09,"HS96",2013
"FRA","FRA","CMR","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.697571389623047,0.697571389623047,3.22459310549949e-05,3.22459310549949e-05,"HS96",2013
"FRA","FRA","COG","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.591785314790671,0.591785314790671,0.000122571919023201,0.000122571919023201,"HS96",2013
"FRA","FRA","DEU","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.383195867730405,0.383195867730405,4.69139440641908e-06,4.69139440641908e-06,"HS96",2013
"FRA","FRA","EGY","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",3.2240549731907,3.2240549731907,3.45269632157109e-05,3.45269632157109e-05,"HS96",2013
"FRA","FRA","ESP","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",5.53055455886976,5.53055455886976,0.00011867261953388,0.00011867261953388,"HS96",2013
"FRA","FRA","FIN","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.222700366712959,0.222700366712959,4.09460576959633e-05,4.09460576959633e-05,"HS96",2013
"FRA","FRA","GBR","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",2.75304174276593,2.75304174276593,4.26001252602012e-05,4.26001252602012e-05,"HS96",2013
"FRA","FRA","GNQ","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.417709476722993,0.417709476722993,0.000335795248105009,0.000335795248105009,"HS96",2013
"FRA","FRA","ITA","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",3.17256473739049,3.17256473739049,5.2602023291858e-05,5.2602023291858e-05,"HS96",2013
"FRA","FRA","KOR","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.151523431182075,0.151523431182075,3.02452669897921e-06,3.02452669897921e-06,"HS96",2013
"FRA","FRA","MLT","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.788364912178759,0.788364912178759,0.00180187397789557,0.00180187397789557,"HS96",2013
"FRA","FRA","NGA","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.292351068733932,0.292351068733932,1.67319610665162e-06,1.67319610665162e-06,"HS96",2013
"FRA","FRA","NLD","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.1650448184487,0.1650448184487,9.59782308657419e-06,9.59782308657419e-06,"HS96",2013
"FRA","FRA","NOR","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.188339055178606,0.188339055178606,3.70697426359302e-05,3.70697426359302e-05,"HS96",2013
"FRA","FRA","PRT","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0976868060656589,0.0976868060656589,9.33503553341443e-06,9.33503553341443e-06,"HS96",2013
"FRA","FRA","RUS","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0860060461741569,0.0860060461741569,5.97443168665237e-07,5.97443168665237e-07,"HS96",2013
"FRA","FRA","SWE","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0634024398874193,0.0634024398874193,6.57092825272469e-06,6.57092825272469e-06,"HS96",2013
"FRA","FRA","TGO","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.181347319667321,0.181347319667321,2.55194871523731e-05,2.55194871523731e-05,"HS96",2013
"FRA","FRA","THA","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00137947749891372,0.00137947749891372,1.98261744165788e-08,1.98261744165788e-08,"HS96",2013
"FRA","FRA","USA","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.481881796987534,0.481881796987534,1.49020352547767e-06,1.49020352547767e-06,"HS96",2013
"FRA","FRA","VNM","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0243709004428252,0.0243709004428252,2.69984611477033e-07,2.69984611477033e-07,"HS96",2013
"FRA","GBR","ARE","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00565635205815558,0.00565635205815558,6.46303809716461e-07,6.46303809716461e-07,"HS96",2013
"FRA","GBR","AUS","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0082939879324333,0.0082939879324333,3.58864060436071e-07,3.58864060436071e-07,"HS96",2013
"FRA","GBR","AUT","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00268031615075422,0.00268031615075422,3.16092201563578e-07,3.16092201563578e-07,"HS96",2013
"FRA","GBR","BEL","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0417954368342359,0.0417954368342359,3.58872382590075e-06,3.58872382590075e-06,"HS96",2013
"FRA","GBR","BEN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0218950096697297,0.0218950096697297,2.12392890974249e-06,2.12392890974249e-06,"HS96",2013
